transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home_km,transactions_last_1hr,is_international,card_age_months,is_fraud
TXN100418,1645.16,8,Tue,atm,5.62,0,0,42,0
TXN100419,3208.91,14,Thu,restaurant,1.61,1,1,51,0
TXN100420,2029.26,13,Mon,online_shopping,2.24,0,0,20,0
TXN100421,2465.55,16,Sun,atm,2.97,0,0,14,0
TXN100422,3904.57,11,Sat,fuel,10.84,0,1,102,0
TXN100423,766.52,9,Wed,grocery,3.29,0,0,69,0
TXN100424,544.84,17,Sat,atm,14.21,1,0,87,0
TXN100425,3498.15,12,Thu,online_shopping,0.29,0,0,63,0
TXN100426,836.02,17,Mon,utilities,2.17,1,0,27,0
TXN100427,864.98,19,Mon,online_shopping,10.15,0,0,63,0
TXN100428,809.78,8,Tue,healthcare,8.85,1,0,51,0
TXN100429,779.98,18,Sat,online_shopping,13.78,1,0,109,0
TXN100430,2764.93,18,Thu,grocery,7.65,0,0,17,0
TXN100431,1149.44,11,Sun,online_shopping,6.34,1,0,62,0
TXN100432,2239.51,14,Fri,grocery,6.27,1,0,19,0
TXN100433,1913.84,17,Wed,online_shopping,1.5,0,0,41,0
TXN100434,1816.62,21,Thu,restaurant,2.26,0,0,114,0
TXN100435,1372.81,18,Fri,utilities,4.63,0,0,80,0
TXN100436,197.17,16,Sun,grocery,1.22,0,0,49,0
TXN100437,1161.26,15,Wed,grocery,4.76,1,0,119,0
TXN100438,2341.42,21,Mon,online_shopping,22.5,1,0,88,0
TXN100439,1683.82,19,Sat,atm,5.16,0,0,13,0
TXN100440,645.79,8,Tue,grocery,5.21,1,0,98,0
TXN100441,2707.51,21,Sat,online_shopping,41.78,1,0,42,0
TXN100442,1591.67,21,Tue,atm,12.99,0,0,13,0
TXN100443,1531.91,17,Mon,grocery,16.03,1,0,34,0
TXN100444,768.61,12,Tue,grocery,3.82,2,0,23,0
TXN100445,635.81,11,Wed,restaurant,0.94,0,0,10,0
TXN100446,2580.74,12,Sat,grocery,0.41,0,0,110,0
TXN100447,2898.54,19,Thu,grocery,20.71,0,0,75,0
TXN100448,2500.15,11,Sat,online_shopping,0.65,0,0,39,0
TXN100449,797.72,12,Wed,grocery,5.43,0,0,34,0
TXN100450,580.77,21,Tue,grocery,4.65,1,0,26,0
TXN100451,1647.93,21,Sun,healthcare,21.7,1,0,11,0
TXN100452,1607.86,9,Thu,grocery,6.78,1,0,52,0
TXN100453,2375.0,16,Sat,grocery,1.81,0,0,77,0
TXN100454,1305.26,20,Sat,grocery,7.34,0,0,37,0
TXN100455,1345.72,20,Mon,online_shopping,40.57,0,0,7,0
TXN100456,25680.36,23,Tue,online_shopping,394.97,6,0,31,1
TXN100457,4414.24,15,Thu,restaurant,0.68,2,0,76,0
TXN100458,2219.18,14,Tue,online_shopping,10.33,1,0,117,0
TXN100459,1256.29,8,Tue,grocery,15.43,0,0,84,0
TXN100460,706.02,9,Sun,online_shopping,4.0,0,0,80,0
TXN100461,885.35,10,Sat,travel,11.54,1,0,100,0
TXN100462,2010.47,9,Sat,utilities,0.16,0,0,104,0
TXN100463,1202.7,20,Sun,atm,0.93,1,0,48,0
TXN100464,2234.97,10,Sat,atm,2.13,0,0,85,0
TXN100465,787.56,15,Fri,utilities,1.67,0,0,20,0
TXN100466,2396.35,18,Sat,grocery,11.74,2,0,99,0
TXN100467,481.44,9,Wed,healthcare,20.14,0,0,51,0
TXN100468,1326.03,8,Fri,fuel,13.98,0,0,27,0
TXN100469,10274.44,1,Wed,atm,335.38,7,1,33,1
TXN100470,8250.76,18,Thu,restaurant,19.37,0,0,71,0
TXN100471,866.65,13,Fri,grocery,2.06,0,0,44,0
TXN100472,1146.82,12,Wed,online_shopping,2.33,0,0,67,0
TXN100473,783.85,13,Mon,restaurant,2.57,0,0,100,0
TXN100474,1132.33,16,Fri,online_shopping,1.1,0,0,96,0
TXN100475,638.92,20,Sat,grocery,7.01,0,0,103,0
TXN100476,780.81,17,Sun,utilities,0.06,1,0,21,0
TXN100477,2900.71,19,Wed,grocery,7.41,1,0,10,0
TXN100478,1415.86,21,Sun,atm,0.17,1,0,89,0
TXN100479,815.22,11,Tue,online_shopping,15.25,0,0,117,0
TXN100480,369.19,15,Fri,healthcare,0.04,0,0,67,0
TXN100481,1069.62,11,Mon,grocery,1.81,1,0,57,0
TXN100482,1515.49,20,Sat,online_shopping,4.19,0,0,40,0
TXN100483,1611.63,17,Fri,grocery,14.63,1,0,110,0
TXN100484,2963.49,17,Wed,fuel,13.27,0,0,118,0
TXN100485,1093.47,19,Thu,atm,0.24,1,0,10,0
TXN100486,182.94,16,Sun,grocery,2.29,0,0,79,0
TXN100487,1010.7,21,Tue,restaurant,9.21,0,0,6,0
TXN100488,2675.18,15,Tue,grocery,15.06,0,0,33,0
TXN100489,2594.28,20,Wed,utilities,6.51,1,0,101,0
TXN100490,905.51,19,Thu,travel,9.86,0,0,23,0
TXN100491,1881.31,21,Fri,fuel,0.83,0,0,113,0
TXN100492,852.14,13,Sun,fuel,17.91,0,0,69,0
TXN100493,2139.27,9,Mon,online_shopping,0.56,0,0,23,0
TXN100494,1024.26,12,Mon,online_shopping,16.52,0,0,32,0
TXN100495,2294.32,21,Fri,restaurant,0.78,0,0,9,0
TXN100496,925.38,16,Thu,restaurant,15.52,0,0,97,0
TXN100497,2213.73,19,Wed,restaurant,1.57,1,0,8,0
TXN100498,1662.71,10,Sat,grocery,1.95,1,0,111,0
TXN100499,1072.1,17,Mon,restaurant,2.65,1,0,51,0
TXN100500,2040.0,10,Tue,online_shopping,19.15,1,0,96,0
TXN100501,2351.35,17,Fri,online_shopping,2.04,0,0,18,0
TXN100502,2165.84,17,Fri,online_shopping,25.19,1,0,48,0
TXN100503,6524.81,23,Wed,online_shopping,93.18,9,1,18,1
TXN100504,888.31,21,Mon,online_shopping,3.3,2,0,43,0
TXN100505,1336.82,18,Sat,grocery,20.32,0,0,116,0
TXN100506,1382.33,20,Fri,utilities,6.15,0,0,11,0
TXN100507,854.28,11,Tue,atm,7.95,1,0,104,0
TXN100508,973.49,9,Wed,restaurant,5.21,0,0,73,0
TXN100509,1195.17,13,Thu,travel,6.71,1,0,107,0
TXN100510,1670.26,15,Fri,utilities,24.39,0,0,70,0
TXN100511,517.39,19,Mon,fuel,1.09,1,0,90,0
TXN100512,1059.66,19,Wed,grocery,4.09,0,0,52,0
TXN100513,820.99,13,Mon,healthcare,3.79,0,0,102,0
TXN100514,2440.27,11,Mon,online_shopping,9.07,0,0,44,0
TXN100515,1008.29,11,Sat,restaurant,17.65,1,0,6,0
TXN100516,1470.26,20,Fri,fuel,4.42,0,0,61,0
TXN100517,5428.68,18,Fri,utilities,11.36,2,0,18,0
TXN100518,1677.75,20,Sun,restaurant,8.88,0,0,100,0
TXN100519,1725.43,16,Mon,online_shopping,0.67,0,0,77,0
TXN100520,1250.2,17,Sun,restaurant,6.22,0,0,57,0
TXN100521,2451.64,14,Sat,restaurant,1.97,2,0,45,0
TXN100522,1283.92,15,Sat,restaurant,10.19,1,0,52,0
TXN100523,426.29,9,Sat,online_shopping,0.31,1,0,82,0
TXN100524,1887.86,14,Wed,restaurant,2.81,0,0,11,0
TXN100525,710.31,10,Sun,grocery,0.52,0,0,109,0
TXN100526,663.83,15,Mon,grocery,22.75,0,0,96,0
TXN100527,1196.38,8,Fri,restaurant,12.38,1,0,96,0
TXN100528,573.89,8,Mon,restaurant,1.53,0,0,10,0
TXN100529,1540.67,13,Sat,restaurant,6.02,1,0,118,0
TXN100530,3022.53,15,Fri,restaurant,2.34,0,0,111,0
TXN100531,1315.29,18,Thu,restaurant,9.95,0,0,85,0
TXN100532,3185.83,8,Sun,fuel,20.46,0,0,34,0
TXN100533,931.98,9,Fri,fuel,5.79,0,0,50,0
TXN100534,1218.93,18,Sat,restaurant,13.82,1,0,23,0
TXN100535,2198.98,11,Wed,grocery,3.6,1,0,111,0
TXN100536,617.21,19,Tue,grocery,11.69,0,0,71,0
TXN100537,1213.09,15,Sat,online_shopping,3.72,2,0,104,0
TXN100538,653.63,9,Fri,fuel,3.61,1,0,8,0
TXN100539,877.43,19,Sat,grocery,0.38,0,0,99,0
TXN100540,1424.59,8,Sat,restaurant,10.88,0,0,108,0
TXN100541,962.53,14,Tue,grocery,0.7,0,0,13,0
TXN100542,1262.21,13,Mon,grocery,1.53,0,0,104,0
TXN100543,4503.01,13,Tue,restaurant,10.32,1,0,92,0
TXN100544,1909.1,21,Tue,utilities,0.36,0,0,58,0
TXN100545,2311.15,17,Sun,online_shopping,9.5,1,0,115,0
TXN100546,2472.15,18,Thu,fuel,2.14,0,0,70,0
TXN100547,2993.12,19,Thu,utilities,10.59,0,0,85,0
TXN100548,3418.65,13,Sat,grocery,2.17,0,0,105,0
TXN100549,1728.7,8,Tue,fuel,17.19,1,0,45,0
TXN100550,3256.09,17,Mon,grocery,17.8,0,0,68,0
TXN100551,1744.6,17,Sun,grocery,18.6,1,0,85,0
TXN100552,823.94,9,Tue,fuel,0.27,0,0,14,0
TXN100553,3040.34,8,Tue,online_shopping,0.0,2,0,66,0
TXN100554,1949.05,16,Wed,utilities,2.83,1,0,102,0
TXN100555,787.74,16,Tue,grocery,4.94,0,0,24,0
TXN100556,2012.6,9,Thu,grocery,8.56,0,0,51,0
TXN100557,1567.04,10,Thu,utilities,33.61,0,0,49,0
TXN100558,1881.73,20,Tue,atm,34.48,0,0,99,0
TXN100559,1732.32,15,Tue,grocery,3.31,0,0,64,0
TXN100560,1458.26,9,Sun,travel,5.19,0,0,49,0
TXN100561,2523.05,10,Mon,online_shopping,6.01,0,1,80,0
TXN100562,3049.03,11,Sun,online_shopping,6.5,0,0,7,0
TXN100563,1368.88,12,Sat,grocery,25.43,0,0,51,0
TXN100564,4268.27,21,Sat,healthcare,0.14,0,0,47,0
TXN100565,3720.54,14,Mon,grocery,22.85,1,0,81,0
TXN100566,1454.31,16,Fri,grocery,0.69,1,0,11,0
TXN100567,741.35,11,Thu,fuel,1.81,0,0,65,0
TXN100568,836.81,16,Mon,grocery,3.56,0,0,93,0
TXN100569,1506.6,14,Fri,fuel,0.01,0,0,42,0
TXN100570,4855.08,11,Sun,travel,4.17,0,0,34,0
TXN100571,3678.89,11,Mon,utilities,4.15,2,0,47,0
TXN100572,887.05,15,Thu,online_shopping,11.86,1,0,80,0
TXN100573,1968.76,12,Sat,restaurant,1.16,0,0,94,0
TXN100574,2119.77,18,Sat,atm,5.61,1,0,99,0
TXN100575,842.17,16,Sun,travel,0.74,0,0,80,0
TXN100576,1247.58,12,Mon,grocery,9.57,0,0,91,0
TXN100577,437.42,10,Tue,restaurant,7.34,0,0,72,0
TXN100578,1247.06,20,Tue,restaurant,5.06,1,0,101,0
TXN100579,1572.86,14,Sun,restaurant,1.6,0,0,100,0
TXN100580,1720.06,16,Sat,online_shopping,8.2,0,0,84,0
TXN100581,596.85,18,Mon,restaurant,5.6,0,0,47,0
TXN100582,3777.19,12,Tue,online_shopping,11.51,0,0,56,0
TXN100583,1100.19,13,Tue,restaurant,2.46,0,0,41,0
TXN100584,818.47,14,Tue,utilities,18.03,0,0,34,0
TXN100585,3506.22,20,Fri,grocery,8.82,0,0,112,0
TXN100586,868.78,20,Sat,online_shopping,2.34,0,0,107,0
TXN100587,1911.56,8,Thu,online_shopping,4.56,1,0,65,0
TXN100588,1259.73,11,Tue,grocery,1.85,1,0,43,0
TXN100589,1464.35,11,Sat,restaurant,9.92,0,0,85,0
TXN100590,309.25,18,Mon,online_shopping,1.97,0,0,88,0
TXN100591,4324.35,8,Thu,online_shopping,0.43,0,0,67,0
TXN100592,6798.99,22,Fri,online_shopping,243.42,8,0,31,1
TXN100593,1980.68,21,Fri,online_shopping,3.42,0,0,74,0
TXN100594,7605.65,21,Mon,atm,10.63,0,0,57,0
TXN100595,761.65,20,Tue,restaurant,14.7,1,0,113,0
TXN100596,1407.07,18,Fri,fuel,0.65,1,0,18,0
TXN100597,780.85,11,Fri,grocery,2.14,0,0,60,0
TXN100598,1497.86,13,Mon,online_shopping,16.43,0,0,68,0
TXN100599,1306.01,17,Fri,online_shopping,6.37,1,0,98,0
TXN100600,1524.9,15,Tue,restaurant,0.38,1,0,31,0
TXN100601,1209.58,19,Sat,online_shopping,2.64,1,0,74,0
TXN100602,2019.87,9,Tue,restaurant,0.01,0,0,93,0
TXN100603,3031.46,15,Wed,online_shopping,4.81,0,0,11,0
TXN100604,2147.8,10,Sun,utilities,3.56,0,0,36,0
TXN100605,5722.56,15,Fri,atm,12.85,1,0,8,0
TXN100606,1090.0,17,Tue,online_shopping,2.8,1,0,16,0
TXN100607,2428.95,21,Fri,utilities,3.68,0,0,101,0
TXN100608,2041.97,19,Thu,restaurant,18.56,0,0,63,0
TXN100609,1378.23,17,Sun,restaurant,1.19,1,0,104,0
TXN100610,1638.98,19,Wed,grocery,5.25,0,0,102,0
TXN100611,555.25,17,Mon,fuel,1.12,1,0,43,0
TXN100612,2740.17,18,Sun,restaurant,23.04,0,0,15,0
TXN100613,2367.41,17,Sun,atm,0.12,0,0,65,0
TXN100614,1767.26,8,Tue,restaurant,5.58,1,0,54,0
TXN100615,3289.99,18,Sat,utilities,10.29,0,0,16,0
TXN100616,685.53,19,Thu,fuel,8.13,0,0,51,0
TXN100617,515.41,19,Fri,online_shopping,2.93,0,0,12,0
TXN100618,4097.58,5,Fri,online_shopping,182.21,4,0,32,1
TXN100619,2007.37,8,Fri,travel,7.12,0,0,116,0
TXN100620,815.45,10,Sat,grocery,0.02,0,0,64,0
TXN100621,1666.8,20,Sat,grocery,8.73,0,0,106,0
TXN100622,843.99,19,Sun,fuel,3.86,0,0,25,0
TXN100623,6815.83,5,Thu,travel,270.54,7,0,32,1
TXN100624,1350.98,20,Mon,grocery,5.34,1,0,43,0
TXN100625,2136.18,17,Fri,atm,4.38,0,0,69,0
TXN100626,1244.41,15,Thu,grocery,3.36,0,0,47,0
TXN100627,2784.01,15,Thu,restaurant,21.07,1,0,81,0
TXN100628,891.16,16,Fri,grocery,12.55,0,0,62,0
TXN100629,1540.09,10,Mon,restaurant,16.4,0,0,109,0
TXN100630,376.84,15,Sat,utilities,1.04,0,0,62,0
TXN100631,1685.7,8,Wed,fuel,5.39,0,0,70,0
TXN100632,1797.14,18,Sun,atm,5.79,1,0,14,0
TXN100633,2317.34,18,Sun,online_shopping,2.28,1,0,12,0
TXN100634,1480.25,8,Wed,fuel,16.95,0,0,83,0
TXN100635,5093.3,11,Wed,fuel,5.91,0,1,32,0
TXN100636,2928.94,20,Wed,grocery,23.31,0,0,104,0
TXN100637,731.01,9,Sat,travel,1.65,1,0,38,0
TXN100638,2313.57,8,Fri,restaurant,10.08,1,0,66,0
TXN100639,531.23,14,Sun,fuel,4.99,0,0,36,0
TXN100640,1837.07,19,Sun,grocery,1.07,0,0,14,0
TXN100641,585.47,10,Wed,restaurant,21.18,0,0,48,0
TXN100642,1086.95,9,Tue,grocery,8.01,0,0,46,0
TXN100643,971.35,20,Wed,grocery,32.52,0,0,71,0
TXN100644,1230.31,14,Sun,restaurant,1.62,0,0,99,0
TXN100645,754.23,8,Sat,fuel,0.05,0,0,27,0
TXN100646,830.81,11,Thu,restaurant,0.78,0,0,82,0
TXN100647,2976.36,18,Sat,online_shopping,5.31,0,0,31,0
TXN100648,2201.45,12,Thu,fuel,16.57,0,0,60,0
TXN100649,1096.54,13,Mon,restaurant,5.26,1,0,117,0
TXN100650,1527.9,10,Fri,grocery,1.36,0,0,110,0
TXN100651,2238.64,14,Thu,grocery,0.83,0,0,110,0
TXN100652,1053.31,12,Sun,travel,0.07,0,0,26,0
TXN100653,1200.14,10,Sat,atm,0.31,0,0,80,0
TXN100654,1715.64,16,Tue,atm,6.94,0,0,62,0
TXN100655,5493.93,9,Wed,online_shopping,11.02,0,0,111,0
TXN100656,491.7,19,Sun,grocery,20.4,0,0,101,0
TXN100657,1450.53,8,Fri,grocery,1.1,0,0,16,0
TXN100658,4095.72,12,Fri,grocery,47.71,1,0,47,0
TXN100659,1473.95,11,Thu,fuel,1.89,0,0,31,0
TXN100660,299.06,16,Tue,atm,0.13,0,0,107,0
TXN100661,610.63,19,Wed,fuel,8.95,1,0,16,0
TXN100662,2481.94,13,Wed,restaurant,4.23,0,0,87,0
TXN100663,4662.66,2,Wed,travel,387.2,10,1,24,1
TXN100664,2383.33,8,Mon,utilities,8.21,1,0,12,0
TXN100665,796.18,11,Sun,utilities,20.22,0,0,29,0
TXN100666,776.52,18,Sun,grocery,2.29,2,0,102,0
TXN100667,3688.75,12,Fri,utilities,1.22,0,0,73,0
TXN100668,1114.08,9,Tue,grocery,7.72,0,0,87,0
TXN100669,2236.01,8,Tue,healthcare,2.45,0,0,38,0
TXN100670,1386.54,14,Fri,fuel,1.28,0,0,58,0
TXN100671,769.17,9,Mon,grocery,6.05,0,0,87,0
TXN100672,612.0,20,Sun,healthcare,19.94,0,0,96,0
TXN100673,17598.71,23,Wed,fuel,294.15,4,0,26,1
TXN100674,3715.21,15,Thu,grocery,15.36,0,0,80,0
TXN100675,715.22,21,Sat,atm,1.28,1,0,84,0
TXN100676,2259.93,10,Sun,restaurant,5.5,0,0,70,0
TXN100677,1125.32,18,Thu,travel,0.62,0,0,30,0
TXN100678,668.66,14,Tue,restaurant,7.11,2,0,30,0
TXN100679,1778.8,20,Sat,grocery,25.31,0,0,83,0
TXN100680,2600.91,8,Tue,grocery,2.12,0,0,118,0
TXN100681,792.13,20,Thu,grocery,31.97,1,0,41,0
TXN100682,358.3,9,Fri,online_shopping,10.1,0,0,69,0
TXN100683,749.88,13,Mon,healthcare,7.03,0,0,60,0
TXN100684,1183.65,14,Sun,atm,0.71,1,0,115,0
TXN100685,536.36,21,Sun,healthcare,1.15,0,0,29,0
TXN100686,1209.9,13,Sat,restaurant,1.55,0,1,102,0
TXN100687,546.71,21,Thu,fuel,0.08,0,0,88,0
TXN100688,2022.4,19,Wed,healthcare,8.04,0,0,108,0
TXN100689,1239.38,15,Thu,restaurant,3.13,0,0,21,0
TXN100690,1860.09,16,Mon,grocery,1.35,0,0,52,0
TXN100691,1485.61,17,Mon,utilities,2.72,0,0,9,0
TXN100692,911.78,14,Thu,utilities,12.97,0,0,13,0
TXN100693,879.13,15,Thu,healthcare,0.08,2,0,52,0
TXN100694,2061.08,14,Sat,online_shopping,22.5,0,0,80,0
TXN100695,1070.15,15,Thu,fuel,0.55,0,0,31,0
TXN100696,656.69,12,Fri,grocery,0.73,0,0,75,0
TXN100697,357.2,13,Tue,fuel,4.63,1,0,96,0
TXN100698,715.98,15,Thu,grocery,1.6,1,0,67,0
TXN100699,28278.68,0,Mon,online_shopping,211.07,5,0,15,1
TXN100700,925.11,21,Wed,online_shopping,16.28,0,0,19,0
TXN100701,1100.45,13,Tue,travel,0.33,1,0,12,0
TXN100702,3070.84,21,Sat,atm,5.19,0,0,88,0
TXN100703,1961.7,16,Fri,restaurant,1.84,0,0,13,0
TXN100704,1906.28,12,Sat,online_shopping,3.18,0,0,22,0
TXN100705,1066.39,9,Tue,restaurant,1.6,2,0,86,0
TXN100706,615.56,9,Thu,restaurant,4.78,1,0,8,0
TXN100707,1240.24,10,Wed,fuel,15.86,0,0,99,0
TXN100708,1654.16,21,Fri,restaurant,4.9,2,0,59,0
TXN100709,1833.82,13,Mon,grocery,0.15,0,0,110,0
TXN100710,2702.39,19,Mon,restaurant,3.59,0,0,81,0
TXN100711,823.33,16,Fri,atm,10.15,0,0,13,0
TXN100712,1649.42,8,Sun,utilities,31.24,0,0,27,0
TXN100713,3285.27,16,Thu,online_shopping,26.77,0,0,115,0
TXN100714,2510.13,9,Mon,online_shopping,23.85,0,0,39,0
TXN100715,2109.33,19,Mon,restaurant,0.38,0,0,51,0
TXN100716,1392.91,8,Wed,online_shopping,4.41,0,0,98,0
TXN100717,5644.7,9,Mon,online_shopping,12.14,0,0,13,0
TXN100718,864.93,14,Thu,healthcare,12.27,0,0,111,0
TXN100719,1086.6,21,Fri,utilities,7.98,0,0,61,0
TXN100720,306.51,10,Wed,travel,12.47,0,0,76,0
TXN100721,1040.7,21,Tue,utilities,35.55,0,0,71,0
TXN100722,1066.61,17,Thu,fuel,4.1,1,0,14,0
TXN100723,723.64,18,Thu,grocery,2.42,1,0,72,0
TXN100724,1951.92,18,Wed,utilities,16.5,0,0,41,0
TXN100725,1141.13,10,Wed,restaurant,0.7,0,0,51,0
TXN100726,335.86,10,Sun,fuel,12.82,0,0,33,0
TXN100727,489.76,10,Thu,restaurant,5.05,1,0,67,0
TXN100728,528.35,12,Mon,restaurant,11.4,0,0,79,0
TXN100729,1030.71,10,Mon,fuel,4.59,0,0,24,0
TXN100730,3484.57,16,Fri,grocery,1.4,0,0,59,0
TXN100731,4145.63,9,Wed,utilities,4.84,0,0,55,0
TXN100732,411.5,17,Wed,utilities,14.62,1,0,116,0
TXN100733,1460.71,20,Wed,online_shopping,2.48,1,0,89,0
TXN100734,3222.88,13,Fri,grocery,19.56,0,0,117,0
TXN100735,1414.1,21,Mon,fuel,3.88,0,0,31,0
TXN100736,1694.01,20,Fri,restaurant,37.8,0,0,81,0
TXN100737,2150.46,17,Wed,fuel,31.23,1,0,13,0
TXN100738,1361.49,14,Wed,atm,24.73,0,0,62,0
TXN100739,882.58,12,Thu,grocery,5.42,1,0,67,0
TXN100740,4190.19,16,Sun,healthcare,14.55,0,0,31,0
TXN100741,2994.9,17,Wed,fuel,1.17,0,0,119,0
TXN100742,6633.98,19,Wed,online_shopping,5.68,1,0,93,0
TXN100743,1463.0,16,Sat,utilities,0.54,0,0,81,0
TXN100744,1677.01,20,Thu,grocery,26.93,0,0,23,0
TXN100745,524.37,11,Sun,fuel,0.61,0,0,50,0
TXN100746,1890.82,16,Wed,grocery,13.7,0,0,117,0
TXN100747,1909.98,19,Thu,online_shopping,7.99,0,0,77,0
TXN100748,2433.0,21,Fri,restaurant,32.31,0,0,29,0
TXN100749,1874.68,19,Fri,online_shopping,1.51,1,0,79,0
TXN100750,283.07,17,Sun,restaurant,1.08,0,0,21,0
TXN100751,1485.97,14,Thu,travel,11.5,0,0,59,0
TXN100752,658.05,8,Mon,grocery,16.99,0,0,65,0
TXN100753,1000.12,21,Tue,restaurant,2.49,0,0,25,0
TXN100754,1193.2,19,Wed,grocery,1.85,0,0,53,0
TXN100755,543.93,15,Sat,fuel,5.57,0,0,36,0
TXN100756,3666.62,14,Tue,fuel,2.69,1,0,68,0
TXN100757,2789.14,18,Thu,restaurant,2.16,1,0,40,0
TXN100758,2094.35,17,Tue,online_shopping,0.58,0,0,84,0
TXN100759,2779.38,20,Mon,fuel,7.82,2,0,88,0
TXN100760,3281.26,9,Fri,atm,21.87,0,0,59,0
TXN100761,681.04,10,Thu,online_shopping,56.4,1,0,62,0
TXN100762,1966.82,18,Sun,healthcare,29.94,1,0,95,0
TXN100763,6075.53,9,Sun,restaurant,4.41,0,0,32,0
TXN100764,4074.18,16,Mon,restaurant,4.36,1,0,105,0
TXN100765,1527.92,11,Sat,atm,18.41,1,0,97,0
TXN100766,7137.48,16,Sat,healthcare,3.27,1,0,15,0
TXN100767,693.63,13,Tue,grocery,7.69,0,0,87,0
TXN100768,1314.27,13,Wed,grocery,2.41,0,0,98,0
TXN100769,1509.99,18,Fri,restaurant,1.5,0,0,20,0
TXN100770,2082.44,20,Sun,grocery,7.42,0,0,32,0
TXN100771,2638.44,14,Sat,restaurant,2.64,0,0,75,0
TXN100772,3253.36,15,Wed,restaurant,0.27,0,0,35,0
TXN100773,1396.75,10,Tue,utilities,0.84,0,0,43,0
TXN100774,2802.98,19,Thu,utilities,6.63,0,0,75,0
TXN100775,512.75,17,Sat,grocery,6.52,0,0,64,0
TXN100776,610.0,18,Fri,fuel,10.63,0,0,42,0
TXN100777,2647.83,8,Thu,online_shopping,2.81,1,0,101,0
TXN100778,1821.39,8,Fri,grocery,11.56,0,0,25,0
TXN100779,1643.23,16,Fri,restaurant,5.2,0,0,49,0
TXN100780,3596.36,12,Sun,restaurant,4.53,0,0,20,0
TXN100781,534.93,19,Sat,healthcare,0.67,0,0,91,0
TXN100782,1079.38,16,Thu,atm,14.08,0,0,25,0
TXN100783,785.07,15,Tue,online_shopping,0.48,2,0,83,0
TXN100784,782.0,12,Fri,fuel,3.44,0,0,62,0
TXN100785,1245.79,17,Mon,utilities,2.47,1,0,115,0
TXN100786,848.91,11,Sat,fuel,5.1,0,0,97,0
TXN100787,7749.15,21,Mon,restaurant,2.88,2,0,41,0
TXN100788,2890.91,18,Tue,utilities,5.11,0,0,11,0
TXN100789,178.25,15,Mon,fuel,13.85,1,0,93,0
TXN100790,2171.34,21,Sat,restaurant,1.51,0,0,46,0
TXN100791,484.7,16,Mon,travel,8.14,0,0,26,0
TXN100792,424.24,19,Wed,fuel,9.95,0,0,119,0
TXN100793,850.53,11,Tue,travel,7.98,0,0,58,0
TXN100794,338.29,8,Wed,atm,4.21,1,0,20,0
TXN100795,428.31,13,Mon,online_shopping,19.85,0,0,108,0
TXN100796,2106.29,19,Thu,grocery,2.17,0,0,56,0
TXN100797,973.31,21,Thu,fuel,3.45,0,0,115,0
TXN100798,2128.52,11,Mon,fuel,0.47,0,0,103,0
TXN100799,2040.51,19,Mon,healthcare,0.65,3,0,81,0
TXN100800,1296.67,14,Sun,restaurant,11.11,1,0,14,0
TXN100801,2115.53,8,Sun,restaurant,4.32,1,0,89,0
TXN100802,682.18,11,Fri,restaurant,5.83,1,0,15,0
TXN100803,3239.52,22,Tue,online_shopping,103.7,5,1,19,1
TXN100804,883.18,9,Sun,grocery,3.85,0,0,27,0
TXN100805,766.17,16,Tue,healthcare,11.92,1,0,46,0
TXN100806,2036.69,12,Tue,restaurant,15.38,0,0,6,0
TXN100807,2391.66,9,Mon,grocery,17.05,0,0,21,0
TXN100808,708.87,10,Mon,utilities,2.49,0,0,98,0
TXN100809,1585.38,19,Sat,grocery,0.68,0,0,51,0
TXN100810,3461.83,10,Tue,utilities,0.22,1,0,89,0
TXN100811,790.4,13,Tue,online_shopping,3.41,3,0,72,0
TXN100812,1777.1,8,Sat,online_shopping,10.91,1,0,116,0
TXN100813,1543.3,10,Thu,fuel,13.71,0,0,26,0
TXN100814,919.83,10,Sat,online_shopping,6.28,0,0,61,0
TXN100815,3085.59,16,Thu,grocery,14.07,1,0,85,0
TXN100816,4300.83,21,Wed,utilities,5.35,1,0,46,0
TXN100817,1302.4,14,Fri,restaurant,7.44,0,0,22,0
TXN100818,1469.77,17,Mon,atm,2.47,0,0,77,0
TXN100819,634.85,17,Sun,restaurant,7.31,1,0,106,0
TXN100820,1259.81,17,Sun,utilities,7.55,0,1,107,0
TXN100821,786.16,13,Fri,travel,3.12,1,0,107,0
TXN100822,1355.85,21,Fri,atm,5.77,0,0,8,0
TXN100823,866.21,9,Sun,grocery,14.52,0,0,65,0
TXN100824,3905.81,20,Mon,grocery,13.58,0,0,109,0
TXN100825,1522.17,18,Sun,fuel,4.3,0,0,33,0
TXN100826,1302.05,8,Wed,utilities,4.8,1,0,17,0
TXN100827,715.35,21,Thu,restaurant,3.22,0,0,55,0
TXN100828,2484.74,8,Thu,grocery,4.22,0,0,58,0
TXN100829,3716.84,10,Fri,fuel,7.89,0,0,95,0
TXN100830,1365.49,8,Wed,atm,18.35,0,0,15,0
TXN100831,322.31,21,Mon,travel,2.22,1,0,117,0
TXN100832,483.64,16,Sat,grocery,8.82,0,0,48,0
TXN100833,2642.0,20,Thu,restaurant,1.95,0,0,45,0
TXN100834,938.43,16,Fri,online_shopping,2.2,2,0,30,0
TXN100835,705.61,13,Sat,restaurant,9.88,1,0,65,0
TXN100836,1157.94,15,Fri,fuel,14.68,0,0,46,0
TXN100837,1459.19,11,Fri,healthcare,0.92,0,0,111,0
